Location ID,Location ODS Code,Location Name,Care Home?,Location Type,Location Primary Inspection Category,Location Street Address,Location Address Line 2,Location City,Location Post Code,Location Local Authority,Location Region,Location NHS Region,Location ONSPD CCG Code,Location ONSPD CCG,Location Commissioning CCG Code,Location Commissioning CCG Name,Service / Population Group,Domain,Latest Rating,Publication Date,Report Type,Inherited Rating (Y/N),URL,Provider ID,Provider Name,Brand ID,Brand Name
1-1031902754,VLN1F,Seacroft Court,Y,Social Care Org,Residential social care,Seacroft Esplanade,,Skegness,PE25 3BE,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Safe,Good,10/15/2024,Location,N,http://www.cqc.org.uk/location/1-1031902754,1-102642921,Prime Life Limited,BD158,BRAND Prime Life Limited
1-1031902754,VLN1F,Seacroft Court,Y,Social Care Org,Residential social care,Seacroft Esplanade,,Skegness,PE25 3BE,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Overall,Good,04/29/2025,Location,N,http://www.cqc.org.uk/location/1-1031902754,1-102642921,Prime Life Limited,BD158,BRAND Prime Life Limited
1-1031902754,VLN1F,Seacroft Court,Y,Social Care Org,Residential social care,Seacroft Esplanade,,Skegness,PE25 3BE,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Effective,Good,04/29/2025,Location,N,http://www.cqc.org.uk/location/1-1031902754,1-102642921,Prime Life Limited,BD158,BRAND Prime Life Limited
1-1031902754,VLN1F,Seacroft Court,Y,Social Care Org,Residential social care,Seacroft Esplanade,,Skegness,PE25 3BE,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Well-led,Good,10/15/2024,Location,N,http://www.cqc.org.uk/location/1-1031902754,1-102642921,Prime Life Limited,BD158,BRAND Prime Life Limited
1-105163313,VLN0H,Holbeach and East Elloe Hospital Trust,Y,Social Care Org,Residential social care,Boston Road North,Holbeach,Spalding,PE12 8AQ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Requires improvement,05/16/2023,Location,N,http://www.cqc.org.uk/location/1-105163313,1-101611774,Holbeach & East Elloe Hospital Trust,-,-
1-105163313,VLN0H,Holbeach and East Elloe Hospital Trust,Y,Social Care Org,Residential social care,Boston Road North,Holbeach,Spalding,PE12 8AQ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Requires improvement,05/16/2023,Location,N,http://www.cqc.org.uk/location/1-105163313,1-101611774,Holbeach & East Elloe Hospital Trust,-,-
1-105163313,VLN0H,Holbeach and East Elloe Hospital Trust,Y,Social Care Org,Residential social care,Boston Road North,Holbeach,Spalding,PE12 8AQ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Requires improvement,05/16/2023,Location,N,http://www.cqc.org.uk/location/1-105163313,1-101611774,Holbeach & East Elloe Hospital Trust,-,-
1-105163313,VLN0H,Holbeach and East Elloe Hospital Trust,Y,Social Care Org,Residential social care,Boston Road North,Holbeach,Spalding,PE12 8AQ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,05/16/2023,Location,N,http://www.cqc.org.uk/location/1-105163313,1-101611774,Holbeach & East Elloe Hospital Trust,-,-
1-105163313,VLN0H,Holbeach and East Elloe Hospital Trust,Y,Social Care Org,Residential social care,Boston Road North,Holbeach,Spalding,PE12 8AQ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,05/16/2023,Location,N,http://www.cqc.org.uk/location/1-105163313,1-101611774,Holbeach & East Elloe Hospital Trust,-,-
1-105163313,VLN0H,Holbeach and East Elloe Hospital Trust,Y,Social Care Org,Residential social care,Boston Road North,Holbeach,Spalding,PE12 8AQ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,05/16/2023,Location,N,http://www.cqc.org.uk/location/1-105163313,1-101611774,Holbeach & East Elloe Hospital Trust,-,-
1-105247794,VLN12,Miramar Nursing Home,Y,Social Care Org,Residential social care,20 Trusthorpe Road,Sutton-on-Sea,Mablethorpe,LN12 2LT,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,08/01/2019,Location,N,http://www.cqc.org.uk/location/1-105247794,1-101618194,Super Care Limited,-,-
1-105247794,VLN12,Miramar Nursing Home,Y,Social Care Org,Residential social care,20 Trusthorpe Road,Sutton-on-Sea,Mablethorpe,LN12 2LT,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,08/01/2019,Location,N,http://www.cqc.org.uk/location/1-105247794,1-101618194,Super Care Limited,-,-
1-105247794,VLN12,Miramar Nursing Home,Y,Social Care Org,Residential social care,20 Trusthorpe Road,Sutton-on-Sea,Mablethorpe,LN12 2LT,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,08/01/2019,Location,N,http://www.cqc.org.uk/location/1-105247794,1-101618194,Super Care Limited,-,-
1-105247794,VLN12,Miramar Nursing Home,Y,Social Care Org,Residential social care,20 Trusthorpe Road,Sutton-on-Sea,Mablethorpe,LN12 2LT,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,08/01/2019,Location,N,http://www.cqc.org.uk/location/1-105247794,1-101618194,Super Care Limited,-,-
1-105247794,VLN12,Miramar Nursing Home,Y,Social Care Org,Residential social care,20 Trusthorpe Road,Sutton-on-Sea,Mablethorpe,LN12 2LT,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,08/01/2019,Location,N,http://www.cqc.org.uk/location/1-105247794,1-101618194,Super Care Limited,-,-
1-105247794,VLN12,Miramar Nursing Home,Y,Social Care Org,Residential social care,20 Trusthorpe Road,Sutton-on-Sea,Mablethorpe,LN12 2LT,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,08/01/2019,Location,N,http://www.cqc.org.uk/location/1-105247794,1-101618194,Super Care Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Responsive,Good,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Effective,Good,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Well-led,Good,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Safe,Outstanding,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Overall,Outstanding,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Caring,Outstanding,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Outstanding,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Outstanding,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Outstanding,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10723430806,VNJ87,Eagle House Residential Care Home,Y,Social Care Org,Residential social care,Lincoln Road,,Lincoln,LN6 9DL,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,06/04/2025,Location,N,http://www.cqc.org.uk/location/1-10723430806,1-10132812788,Hatzfeld Care (Lincoln) Limited,-,-
1-10876398000,VNJLF,Stewton House Nursing Home,Y,Social Care Org,Residential social care,28 Stewton Lane,,Louth,LN11 8RZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,04/12/2024,Location,N,http://www.cqc.org.uk/location/1-10876398000,1-10626507669,Pretty 1098 Ltd,-,-
1-10876398000,VNJLF,Stewton House Nursing Home,Y,Social Care Org,Residential social care,28 Stewton Lane,,Louth,LN11 8RZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,04/12/2024,Location,N,http://www.cqc.org.uk/location/1-10876398000,1-10626507669,Pretty 1098 Ltd,-,-
1-10876398000,VNJLF,Stewton House Nursing Home,Y,Social Care Org,Residential social care,28 Stewton Lane,,Louth,LN11 8RZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Requires improvement,04/12/2024,Location,N,http://www.cqc.org.uk/location/1-10876398000,1-10626507669,Pretty 1098 Ltd,-,-
1-10876398000,VNJLF,Stewton House Nursing Home,Y,Social Care Org,Residential social care,28 Stewton Lane,,Louth,LN11 8RZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Requires improvement,04/12/2024,Location,N,http://www.cqc.org.uk/location/1-10876398000,1-10626507669,Pretty 1098 Ltd,-,-
1-10876398000,VNJLF,Stewton House Nursing Home,Y,Social Care Org,Residential social care,28 Stewton Lane,,Louth,LN11 8RZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Requires improvement,04/12/2024,Location,N,http://www.cqc.org.uk/location/1-10876398000,1-10626507669,Pretty 1098 Ltd,-,-
1-10876398000,VNJLF,Stewton House Nursing Home,Y,Social Care Org,Residential social care,28 Stewton Lane,,Louth,LN11 8RZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Requires improvement,04/12/2024,Location,N,http://www.cqc.org.uk/location/1-10876398000,1-10626507669,Pretty 1098 Ltd,-,-
1-10976068495,VNJJC,The Serenity Community Hub,N,Social Care Org,Community based adult social care services,13 The George Shopping Centre,,Grantham,NG31 6LH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,05/11/2023,Location,N,http://www.cqc.org.uk/location/1-10976068495,1-959698594,The Serenity Care Company Limited,-,-
1-10976068495,VNJJC,The Serenity Community Hub,N,Social Care Org,Community based adult social care services,13 The George Shopping Centre,,Grantham,NG31 6LH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,05/11/2023,Location,N,http://www.cqc.org.uk/location/1-10976068495,1-959698594,The Serenity Care Company Limited,-,-
1-10976068495,VNJJC,The Serenity Community Hub,N,Social Care Org,Community based adult social care services,13 The George Shopping Centre,,Grantham,NG31 6LH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,05/11/2023,Location,N,http://www.cqc.org.uk/location/1-10976068495,1-959698594,The Serenity Care Company Limited,-,-
1-10976068495,VNJJC,The Serenity Community Hub,N,Social Care Org,Community based adult social care services,13 The George Shopping Centre,,Grantham,NG31 6LH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,05/11/2023,Location,N,http://www.cqc.org.uk/location/1-10976068495,1-959698594,The Serenity Care Company Limited,-,-
1-10976068495,VNJJC,The Serenity Community Hub,N,Social Care Org,Community based adult social care services,13 The George Shopping Centre,,Grantham,NG31 6LH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,05/11/2023,Location,N,http://www.cqc.org.uk/location/1-10976068495,1-959698594,The Serenity Care Company Limited,-,-
1-10976068495,VNJJC,The Serenity Community Hub,N,Social Care Org,Community based adult social care services,13 The George Shopping Centre,,Grantham,NG31 6LH,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,05/11/2023,Location,N,http://www.cqc.org.uk/location/1-10976068495,1-959698594,The Serenity Care Company Limited,-,-
1-109994781,VM2Y6,The Old Hall Residential Care Home,Y,Social Care Org,Residential social care,Northorpe Road,Halton Holegate,Spilsby,PE23 5NZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Requires improvement,06/26/2019,Location,N,http://www.cqc.org.uk/location/1-109994781,1-101620380,Kesh-Care Limited,-,-
1-109994781,VM2Y6,The Old Hall Residential Care Home,Y,Social Care Org,Residential social care,Northorpe Road,Halton Holegate,Spilsby,PE23 5NZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,06/26/2019,Location,N,http://www.cqc.org.uk/location/1-109994781,1-101620380,Kesh-Care Limited,-,-
1-109994781,VM2Y6,The Old Hall Residential Care Home,Y,Social Care Org,Residential social care,Northorpe Road,Halton Holegate,Spilsby,PE23 5NZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,06/26/2019,Location,N,http://www.cqc.org.uk/location/1-109994781,1-101620380,Kesh-Care Limited,-,-
1-109994781,VM2Y6,The Old Hall Residential Care Home,Y,Social Care Org,Residential social care,Northorpe Road,Halton Holegate,Spilsby,PE23 5NZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,06/26/2019,Location,N,http://www.cqc.org.uk/location/1-109994781,1-101620380,Kesh-Care Limited,-,-
1-109994781,VM2Y6,The Old Hall Residential Care Home,Y,Social Care Org,Residential social care,Northorpe Road,Halton Holegate,Spilsby,PE23 5NZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,06/26/2019,Location,N,http://www.cqc.org.uk/location/1-109994781,1-101620380,Kesh-Care Limited,-,-
1-109994781,VM2Y6,The Old Hall Residential Care Home,Y,Social Care Org,Residential social care,Northorpe Road,Halton Holegate,Spilsby,PE23 5NZ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,06/26/2019,Location,N,http://www.cqc.org.uk/location/1-109994781,1-101620380,Kesh-Care Limited,-,-
1-11000826626,VNJJP,Grand View Care Home,Y,Social Care Org,Residential social care,Uffington Road,,Stamford,PE9 2EX,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,06/28/2023,Location,N,http://www.cqc.org.uk/location/1-11000826626,1-10210541595,Alysia Caring (Stamford) Ltd,-,-
1-11000826626,VNJJP,Grand View Care Home,Y,Social Care Org,Residential social care,Uffington Road,,Stamford,PE9 2EX,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,06/28/2023,Location,N,http://www.cqc.org.uk/location/1-11000826626,1-10210541595,Alysia Caring (Stamford) Ltd,-,-
1-11000826626,VNJJP,Grand View Care Home,Y,Social Care Org,Residential social care,Uffington Road,,Stamford,PE9 2EX,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,06/28/2023,Location,N,http://www.cqc.org.uk/location/1-11000826626,1-10210541595,Alysia Caring (Stamford) Ltd,-,-
1-11000826626,VNJJP,Grand View Care Home,Y,Social Care Org,Residential social care,Uffington Road,,Stamford,PE9 2EX,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,06/28/2023,Location,N,http://www.cqc.org.uk/location/1-11000826626,1-10210541595,Alysia Caring (Stamford) Ltd,-,-
1-11000826626,VNJJP,Grand View Care Home,Y,Social Care Org,Residential social care,Uffington Road,,Stamford,PE9 2EX,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,06/28/2023,Location,N,http://www.cqc.org.uk/location/1-11000826626,1-10210541595,Alysia Caring (Stamford) Ltd,-,-
1-11000826626,VNJJP,Grand View Care Home,Y,Social Care Org,Residential social care,Uffington Road,,Stamford,PE9 2EX,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,06/28/2023,Location,N,http://www.cqc.org.uk/location/1-11000826626,1-10210541595,Alysia Caring (Stamford) Ltd,-,-
1-110177834,VLVFM,Woodlands Court Care Home,Y,Social Care Org,Residential social care,Boston Road,Kirton,Boston,PE20 1DS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Requires improvement,11/22/2018,Location,N,http://www.cqc.org.uk/location/1-110177834,1-101616685,Greenhold Care Homes Ltd,-,-
1-110177834,VLVFM,Woodlands Court Care Home,Y,Social Care Org,Residential social care,Boston Road,Kirton,Boston,PE20 1DS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,11/22/2018,Location,N,http://www.cqc.org.uk/location/1-110177834,1-101616685,Greenhold Care Homes Ltd,-,-
